PERSON_AGE,VEHICLE_ID,COLLISION_ID,SAFETY_EQUIPMENT,BODILY_INJURY,CONTRIBUTING_FACTOR_2,CONTRIBUTING_FACTOR_1,COMPLAINT,EMOTIONAL_STATUS,POSITION_IN_VEHICLE,PED_ACTION,PERSON_ID,PERSON_SEX_F,PERSON_SEX_M,PERSON_SEX_U,PERSON_TYPE_Bicyclist,PERSON_TYPE_Occupant,PERSON_TYPE_Other Motorized,PERSON_TYPE_Pedestrian,PED_LOCATION_Does Not Apply,PED_LOCATION_NAP,PED_LOCATION_Pedestrian/Bicyclist/Other Pedestrian Not at Intersection,PED_LOCATION_Pedestrian/Bicyclist/Other Pedestrian at Intersection,PED_LOCATION_Unknown,EJECTION_Ejected,EJECTION_NAP,EJECTION_Not Ejected,EJECTION_Partially Ejected,EJECTION_Trapped,PED_ROLE_Driver,PED_ROLE_In-Line Skater,PED_ROLE_Other,PED_ROLE_Passenger,PED_ROLE_Pedestrian,PERSON_INJURY
0.0937101185050136,0.9968563781316936,0.6454844726194295,0.4,0.7692307692307693,0.9473684210526316,0.9736842105263156,0.3888888888888888,0.1428571428571428,0.1,0.5,0.5718665148462819,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0904284412032816,0.9984055634220416,0.1109185971849981,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.2,0.5,0.0459183673469387,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0.0925250683682771,0.9981102366120213,0.821172681594426,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.7000000000000001,0.5,0.8845143207497591,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0907930720145852,0.9932118095915324,0.4035488243627512,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.1,0.5,0.2711745642462994,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0932543299908842,0.9986809995561892,0.7432758849129115,1.0,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.1,0.5,0.9441841114128054,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0968094804010939,0.0,0.4866638808769181,0.6666666666666666,0.1538461538461538,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.7000000000000001,0.0625,0.5769028641499518,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0913400182315405,0.995984221721364,0.6262217556590599,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.1,0.5,0.8978496978190418,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0925250683682771,0.0,0.4316479305319163,0.6666666666666666,0.6153846153846154,0.6842105263157894,0.7368421052631579,0.2777777777777778,0.0,0.7000000000000001,0.125,0.1992423578873609,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0929808568824065,0.9943308092894428,0.4896297277739876,0.4,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.1,0.5,0.9140973986160988,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0940747493163172,0.0,0.7790291182975437,0.6666666666666666,0.0769230769230769,0.9473684210526316,0.7368421052631579,0.1111111111111111,0.1428571428571428,0.7000000000000001,0.0,0.3207059647893492,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0938012762078395,0.9994920915915896,0.9514864906183432,0.5333333333333333,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.7000000000000001,0.5,0.2679556801261277,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.092616226071103,0.9963715926339854,0.6631470591232969,0.4666666666666667,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.8,0.5,0.4885258824559867,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0936189608021877,0.997750016471966,0.7890171937584753,0.4,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.1,0.5,0.6561925199264256,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0903372835004557,0.0,0.3729628912420892,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.7368421052631579,0.4444444444444444,0.0,0.7000000000000001,0.1875,0.4799421914688622,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0928896991795806,0.9960168921564848,0.6315215508015939,0.4,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.0555555555555555,0.0,0.1,0.5,0.0904791100989752,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.092616226071103,0.0,0.1332490801797874,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.7000000000000001,0.0,0.0393492160812823,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0911577028258888,0.9873998535548988,0.0136979320607082,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.7000000000000001,0.5,0.1474555487431024,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0916134913400182,0.0,0.9853338361344156,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.7000000000000001,0.9375,0.3500043794341771,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0940747493163172,0.9951734280461016,0.3586942120121961,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.1,0.5,0.4260970482613646,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0916134913400182,0.0,0.7794367948469727,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.7000000000000001,0.5625,0.0690855741438206,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
0.093436645396536,0.0,0.5564581061385923,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.7000000000000001,0.0,0.0900411666812647,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.090154968094804,0.9940835184616552,0.464149943434883,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.8888888888888888,0.8571428571428571,0.9,0.5,0.4770298677410878,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0.0939835916134913,0.9856839346740478,0.0006217067378742,0.2,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.1,0.5,0.3427126215292984,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,1
0.0919781221513218,0.0,0.8250659926414414,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.7368421052631579,0.4444444444444444,0.0,0.7000000000000001,0.1875,0.3302093369536656,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0908842297174111,0.9934639736349092,0.3139415187989911,1.0,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.6000000000000001,0.5,0.2743496540247,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0.092616226071103,0.9978533485331248,0.7320443959762386,0.4,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.1,0.5,0.5868441797319787,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0914311759343664,0.9958995371688356,0.6180274570156072,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.7777777777777777,0.0,0.1,0.5,0.5041823596391346,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0941659070191431,0.0,0.7434083797914752,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.7368421052631579,0.2777777777777778,0.0,0.7000000000000001,0.1875,0.4139660155907856,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.095897903372835,0.0,0.8545308152511808,0.6666666666666666,0.8461538461538463,0.9473684210526316,0.9736842105263156,0.3888888888888888,0.0,0.7000000000000001,0.0625,0.999912411316458,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0937101185050136,0.0,0.4641091757799387,0.6666666666666666,0.1538461538461538,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.7000000000000001,0.9375,0.6091354996934396,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0936189608021877,0.9987941277752156,0.8870226362404097,0.7333333333333333,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.7000000000000001,0.5,0.7803056845055619,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0905195989061075,0.9992164068239936,0.3024348481914458,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.8,0.5,0.6293246912498905,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0906107566089334,0.9949806376702052,0.5307031401286224,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.2,0.5,0.3551940089340457,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0.0922515952597994,0.9957214161663954,0.6034224446324288,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.1,0.5,0.239379872120522,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0899726526891522,0.9953594058655116,0.437885381738134,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.7000000000000001,0.5,0.3277130594727161,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0911577028258888,0.0,0.3587145958396647,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.7368421052631579,0.7777777777777777,0.0,0.7000000000000001,0.625,0.2846632215117807,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0932543299908842,0.0,0.3959456567159662,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.7368421052631579,0.4444444444444444,0.0,0.7000000000000001,0.0,0.1155951651046684,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.096718322698268,0.0,0.831823231448169,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.7000000000000001,0.0625,0.5370281159674171,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0920692798541476,0.0,0.2878807953769495,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.7000000000000001,0.5625,0.2676491197337304,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0948040109389243,0.0,0.7194268067715086,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.7000000000000001,0.0625,0.2475694140317071,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0906107566089334,0.9862863735195432,0.0523558608599969,0.2,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.2,0.5,0.9448410265393712,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0.0935278030993619,0.0,0.1884077173170837,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.7000000000000001,0.0625,0.4981387404747306,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0923427529626253,0.9865028337997284,0.0720466381972571,0.7333333333333333,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.1,0.5,0.955154594026452,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,1
0.0921604375569735,0.998528985065832,0.8567628443592881,0.4,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.1,0.5,0.9526583165455024,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0906107566089334,0.9926620810371,0.2900720568301125,0.2,0.1538461538461538,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.2,0.5,0.1169965840413418,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0.0906107566089334,0.0,0.3023736967090329,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.7000000000000001,0.625,0.6719584829640011,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0948951686417502,0.987484687287496,0.1192148149658081,0.2,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.1,0.5,0.4303232022422703,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0945305378304466,0.9996865726749352,0.8866251516047186,0.6666666666666666,1.0,0.9473684210526316,0.9736842105263156,0.9444444444444444,0.8571428571428571,0.1,0.5,0.9231190330209336,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0906107566089334,0.9984809490835992,0.858903146243776,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.9444444444444444,1.0,0.1,0.5,0.7836121573092757,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.090975387420237,0.9956729823706452,0.5991826085184044,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.7000000000000001,0.5,0.0298896382587369,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0911577028258888,0.9962535414726807,0.6531487917486274,0.4,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.1,0.5,0.6194271700096348,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.090975387420237,0.9965736321741628,0.6818186450869916,0.0,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.1,0.5,0.9107909258123852,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0920692798541476,0.9958007799631275,0.562175769744286,0.2,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.1,0.5,0.4181264780590348,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,1
0.0908842297174111,0.9973523521345804,0.7120682450543754,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.7000000000000001,0.5,0.7624156958920908,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0940747493163172,0.0,0.1686455965836728,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.7000000000000001,0.125,0.8033634054480161,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0956244302643573,0.0,0.9716766717286518,0.6666666666666666,0.1538461538461538,0.9473684210526316,0.7368421052631579,0.4444444444444444,0.0,0.7000000000000001,0.1875,0.3934264693001664,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0927073837739289,0.0,0.4008071995678648,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.8684210526315789,0.4444444444444444,0.0,0.7000000000000001,0.0,0.3627485328895506,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0913400182315405,0.9874986604872968,0.1621635394478033,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.1,0.5,0.4296224927739336,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0911577028258888,0.0,0.590050653811268,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.7000000000000001,0.625,0.8078085311377771,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0948951686417502,0.0,0.7677160940509822,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.5,0.0,0.7000000000000001,0.25,0.3100639397389857,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0916134913400182,0.0,0.0413384021117693,0.6666666666666666,1.0,0.9473684210526316,0.9736842105263156,0.9444444444444444,0.0,0.7000000000000001,0.1875,0.6397477445913988,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0945305378304466,0.9989450482783998,0.9014238103488736,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.5,0.1428571428571428,0.7000000000000001,0.5,0.2603792589997372,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0907019143117593,0.9996083028653762,0.9453305747220212,0.7333333333333333,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.8571428571428571,0.1,0.5,0.111587982832618,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0916134913400182,0.9954723849044688,0.5801950732289001,1.0,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.1,0.5,0.0408163265306122,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0919781221513218,0.9945826252459916,0.4196214723238611,0.7333333333333333,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.1111111111111111,0.1428571428571428,0.7000000000000001,0.5,0.2397740211964614,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0906107566089334,0.0,0.2415993151034001,0.6666666666666666,0.1538461538461538,0.9473684210526316,0.7368421052631579,0.8888888888888888,0.0,0.7000000000000001,0.0,0.4379434177104318,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0933454876937101,0.9948446351739252,0.467890375775859,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.1,0.5,0.1439738985723044,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0920692798541476,0.0,0.9205438405169346,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.7368421052631579,0.2777777777777778,0.8571428571428571,0.7000000000000001,0.1875,0.7672330734869055,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0963536918869644,0.0,0.0327262350051498,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.9444444444444444,0.1428571428571428,0.7000000000000001,0.0625,0.1551852500656915,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0924339106654512,0.0,0.7293639226637652,0.6666666666666666,0.6153846153846154,0.8421052631578947,0.7368421052631579,0.1111111111111111,0.1428571428571428,0.7000000000000001,0.0,0.0792020670929316,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0915223336371923,0.0,0.2851697463232696,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.7777777777777777,0.0,0.7000000000000001,0.625,0.5871288429534904,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0890610756608933,0.0,0.1380800472904795,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.7000000000000001,0.3125,0.1044714022948235,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.095077484047402,0.0,0.1165343416533346,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.7000000000000001,0.0625,0.1747175264955767,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0920692798541476,0.0,0.4245645504856483,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.2777777777777778,0.0,0.7000000000000001,0.0625,0.6796005956030481,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
0.0903372835004557,0.9951661182227184,0.5384795703089225,1.0,0.3846153846153846,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.2,0.5,0.0437505474292721,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0.0971741112123974,0.9925847063079548,0.2433727080934034,1.0,0.1538461538461538,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.6000000000000001,0.5,0.1484847157747219,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0.0943482224247949,0.9921669523879376,0.2730821366328015,0.7333333333333333,0.1538461538461538,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.7000000000000001,0.5,0.7173075238679163,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0911577028258888,0.9958899399177272,0.6189956888204904,1.0,0.1538461538461538,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.1,0.5,0.124222650433564,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0948040109389243,0.0,0.9563276496427732,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.7368421052631579,0.4444444444444444,0.8571428571428571,0.7000000000000001,0.1875,0.4267320662170448,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0962625341841385,0.0,0.573407258680966,0.6666666666666666,0.3846153846153846,0.9473684210526316,0.7368421052631579,0.2777777777777778,0.0,0.7000000000000001,0.1875,0.2007970570202329,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
0.0918869644484959,0.9918953452088956,0.4990062884107757,0.7333333333333333,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.0,0.1,0.5,0.2868310414294473,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
0.0904284412032816,0.9942284717620776,0.3318283274050415,0.6666666666666666,0.6153846153846154,0.9473684210526316,0.9736842105263156,0.4444444444444444,0.8571428571428571,0.1,0.5,0.3928571428571428,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0.0913400182315405,0.0,0.1389565518717503,0.6666666666666666,0.1538461538461538,0.9473684210526316,0.9736842105263156,0.8888888888888888,0.1428571428571428,0.7000000000000001,0.9375,0.5077297013225891,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
